title,userId,rating
Iron Man 2 (2010),47,3.5106382978723403
Iron Man 3 (2013),32,3.5625
Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),5,3.5
Iron Sky (2012),2,3.75
Iron Soldier (2010),1,1.0
Iron Will (1994),2,3.5
"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",1,4.0
Irrational Man (2015),1,3.0
Irreversible (Irréversible) (2002),9,3.888888888888889
Ishtar (1987),1,2.0
"Island of Dr. Moreau, The (1996)",27,2.740740740740741
"Island, The (2005)",31,3.3548387096774195
Isle of Dogs (2018),5,3.5
It (1990),1,4.0
It (2017),9,3.3333333333333335
It Came from Hollywood (1982),1,2.0
It Came from Outer Space (1953),1,3.0
It Can't Be! (1975),1,4.5
It Comes at Night (2017),1,3.5
It Could Happen to You (1994),17,3.0588235294117645
It Follows (2014),4,4.125
It Happened One Night (1934),14,4.321428571428571
It Happened on Fifth Avenue (1947),1,4.5
It Might Get Loud (2008),2,3.75
It Runs in the Family (2003),2,2.5
It Takes Two (1995),4,2.125
It's All Gone Pete Tong (2004),3,3.1666666666666665
It's Complicated (2009),4,2.75
It's Kind of a Funny Story (2010),8,3.1875
It's My Party (1996),2,4.0
It's Pat (1994),3,0.8333333333333334
It's Such a Beautiful Day (2012),2,4.25
It's a Boy Girl Thing (2006),2,1.0
"It's a Mad, Mad, Mad, Mad World (1963)",10,3.25
It's a Very Merry Muppet Christmas Movie (2002),2,1.5
It's a Wonderful Life (1946),58,4.0344827586206895
"It's the Great Pumpkin, Charlie Brown (1966)",5,3.8
"Italian Job, The (1969)",10,3.85
"Italian Job, The (2003)",59,3.6186440677966103
Italian for Beginners (Italiensk for begyndere) (2000),2,3.0
Itty Bitty Titty Committee (2007),1,3.5
Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),1,4.5
Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),2,2.75
J. Edgar (2011),1,2.5
JCVD (2008),2,3.25
JFK (1991),31,3.5
Jabberwocky (1977),2,3.5
Jack (1996),19,3.1578947368421053
Jack Frost (1998),8,1.9375
Jack Reacher (2012),12,3.4166666666666665
Jack Reacher: Never Go Back (2016),1,2.0
Jack Ryan: Shadow Recruit (2014),2,2.0
Jack Whitehall: At Large (2017),2,3.75
Jack and Jill (2011),5,2.3
Jack and Sarah (1995),1,3.0
Jack the Bear (1993),1,1.5
Jack the Giant Slayer (2013),5,2.2
Jack-Jack Attack (2005),1,4.5
"Jackal, The (1997)",18,3.2222222222222223
Jackass 2.5 (2007),3,4.166666666666667
Jackass 3.5 (2011),2,4.0
Jackass 3D (2010),6,3.9166666666666665
Jackass Number Two (2006),7,3.5714285714285716
Jackass Presents: Bad Grandpa (2013),2,3.25
Jackass: The Movie (2002),17,3.5
"Jacket, The (2005)",8,3.0
Jackie Brown (1997),48,3.6979166666666665
Jacob's Ladder (1990),26,3.5576923076923075
Jade (1995),6,2.8333333333333335
Jagged Edge (1985),7,3.5714285714285716
Jakob the Liar (1999),4,2.0
Jalla! Jalla! (2000),2,3.75
Jamaica Inn (1939),1,3.0
James and the Giant Peach (1996),49,3.4489795918367347
Jane Austen's Mafia! (1998),9,1.8333333333333333
Jane Eyre (1944),1,5.0
Jane Eyre (1970),1,3.5
Jane Eyre (1996),8,3.1875
Jane Eyre (2011),1,3.0
Janie Jones (2010),1,2.5
"January Man, The (1989)",1,2.0
Japanese Story (2003),1,3.0
Jarhead (2005),17,3.676470588235294
Jason Bourne (2016),9,2.7222222222222223
Jason X (2002),8,1.1875
Jason and the Argonauts (1963),6,3.5
Jason's Lyric (1994),1,4.5
Jawbreaker (1999),7,2.0
Jaws (1975),91,4.0054945054945055
Jaws 2 (1978),17,2.6176470588235294
Jaws 3-D (1983),6,1.4166666666666667
Jaws: The Revenge (1987),4,1.25
Jay and Silent Bob Strike Back (2001),34,3.161764705882353
"Jazz Singer, The (1927)",1,4.0
Jean de Florette (1986),11,4.090909090909091
Jeepers Creepers (2001),7,2.5
Jeepers Creepers 2 (2003),4,1.875
Jeff Dunham: All Over the Map (2014),1,2.0
Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),1,4.0
Jeff Ross Roasts the Border (2017),1,4.0
"Jeff, Who Lives at Home (2012)",1,4.0
Jefferson in Paris (1995),1,3.0
Jeffrey (1995),6,3.8333333333333335
Jennifer 8 (1992),5,2.9
Jennifer's Body (2009),2,1.0
Jeremiah Johnson (1972),4,4.25
"Jerk, The (1979)",27,3.3703703703703702
"Jerky Boys, The (1995)",7,2.0714285714285716
Jerry Maguire (1996),85,3.5941176470588236
Jersey Boys (2014),1,2.5
Jersey Girl (2004),8,2.9375
Jesus Camp (2006),7,4.071428571428571
Jesus Christ Superstar (1973),3,4.0
Jesus Christ Vampire Hunter (2001),1,0.5
Jesus of Montreal (Jésus de Montréal) (1989),1,4.5
Jesus' Son (1999),2,3.5
Jet Li's Fearless (Huo Yuan Jia) (2006),8,3.125
Jetsons: The Movie (1990),1,2.0
"Jetée, La (1962)",2,4.5
"Jewel of the Nile, The (1985)",21,2.8095238095238093
Jezebel (1938),3,3.8333333333333335
Jim & Andy: The Great Beyond (2017),1,4.5
Jim Gaffigan: Cinco (2017),1,3.0
Jim Jefferies: BARE (2014),1,4.5
Jim Jefferies: Freedumb (2016),1,4.5
Jim Jefferies: Fully Functional (EPIX) (2012),1,4.5
Jim Jefferies: I Swear to God (2009),1,4.5
Jim Norton: American Degenerate (2013),1,4.0
Jimi: All Is by My Side (2013),1,3.5
Jimmy Carr: Making People Laugh (2010),1,2.5
Jimmy Carr: Telling Jokes (2009),1,4.0
Jimmy Hollywood (1994),1,2.5
Jimmy Neutron: Boy Genius (2001),5,3.2
Jin Roh: The Wolf Brigade (Jin-Rô) (1998),5,3.5
Jingle All the Way (1996),18,2.861111111111111
Jiro Dreams of Sushi (2011),5,4.1
Jobs (2013),3,2.5
Joe Dirt (2001),21,2.380952380952381
Joe Dirt 2: Beautiful Loser (2015),1,0.5
Joe Gould's Secret (2000),1,3.0
Joe Rogan: Live (2006),1,4.0
Joe Rogan: Triggered (2016),1,4.0
Joe Somebody (2001),3,3.3333333333333335
Joe Versus the Volcano (1990),7,3.4285714285714284
Joe's Apartment (1996),9,2.6666666666666665
John Adams (2008),2,4.0
John Carter (2012),11,3.090909090909091
John Dies at the End (2012),2,4.0
John From (2015),1,1.0
John Mulaney: New In Town (2012),1,4.0
John Mulaney: The Comeback Kid (2015),1,3.5
John Q (2002),11,2.909090909090909
John Tucker Must Die (2006),9,2.7222222222222223
John Wick (2014),29,3.8448275862068964
John Wick: Chapter Two (2017),7,4.142857142857143
Johnny Be Good (1988),2,3.0
Johnny Belinda (1948),1,4.0
Johnny Dangerously (1984),7,2.857142857142857
Johnny Eager (1942),1,3.5
Johnny English (2003),13,2.9615384615384617
Johnny English Reborn (2011),6,3.0
Johnny Express (2014),1,4.5
Johnny Handsome (1989),1,4.0
Johnny Mnemonic (1995),53,2.6792452830188678
Johnny Stecchino (1991),1,4.0
Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),4,4.25
"Jolson Story, The (1946)",1,3.5
Jon Stewart Has Left the Building (2015),1,3.5
Jonah Hex (2010),4,1.875
Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),2,5.0
Jonah: A VeggieTales Movie (2002),1,2.0
"Joneses, The (2009)",1,3.5
Jonestown: The Life and Death of Peoples Temple (2006),4,3.875
Josie and the Pussycats (2001),6,1.75
Journey 2: The Mysterious Island (2012),1,0.5
"Journey of Natty Gann, The (1985)",5,3.4
Journey to the Center of the Earth (1959),2,2.75
Journey to the Center of the Earth (2008),5,2.5
Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),2,4.75
Journeys with George (2002),1,3.5
Joy (2015),5,3.2
"Joy Luck Club, The (1993)",10,3.5
Joy Ride (2001),5,3.1
Joyeux Noël (Merry Christmas) (2005),5,3.7
Joyful Noise (2012),1,1.5
Ju Dou (1990),1,3.5
Ju-on: The Curse (2000),1,3.0
Ju-on: The Grudge (2002),6,2.5833333333333335
Jubilee (1977),1,3.0
Judd Apatow: The Return (2017),1,2.5
Jude (1996),7,3.0714285714285716
Judge Dredd (1995),62,2.6693548387096775
"Judge, The (2014)",1,2.5
Judgment Night (1993),4,2.25
Judgment at Nuremberg (1961),5,3.6
Juice (1992),1,4.0
Jules and Jim (Jules et Jim) (1961),5,4.5
Julia (1977),1,4.0
Julia (2014),1,1.5
Julie & Julia (2009),12,2.9583333333333335
Julien Donkey-Boy (1999),1,1.0
Juliet of the Spirits (Giulietta degli spiriti) (1965),2,3.25
Jumanji (1995),110,3.4318181818181817
Jumanji: Welcome to the Jungle (2017),6,3.6666666666666665
Jump In! (2007),1,5.0
Jump Tomorrow (2001),1,3.5
Jumper (2008),18,3.0
Jumpin' Jack Flash (1986),15,2.5
Junebug (2005),3,3.6666666666666665
"Jungle Book 2, The (2003)",1,3.0
"Jungle Book, The (1967)",53,3.830188679245283
"Jungle Book, The (1994)",34,3.5294117647058822
Jungle Fever (1991),7,3.0714285714285716
Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),11,2.1363636363636362
Junior (1994),35,2.8285714285714287
Junior and Karlson (1968),1,5.0
Juno (2007),65,3.769230769230769
Jupiter Ascending (2015),2,2.0
Jupiter's Wife (1994),1,3.0
Jurassic Park (1993),238,3.75
Jurassic Park III (2001),36,2.8472222222222223
Jurassic World (2015),23,3.260869565217391
Jurassic World: Fallen Kingdom (2018),2,3.25
"Juror, The (1996)",17,2.764705882352941
Jury Duty (1995),10,2.7
Just Before I Go (2014),1,1.0
Just Cause (1995),14,3.5
Just Eat It: A Food Waste Story (2014),1,4.0
Just Friends (2005),6,2.9166666666666665
Just Go with It (2011),7,3.2142857142857144
Just Jim (2015),1,3.0
Just Like Heaven (2005),8,2.6875
Just Married (2003),8,2.75
Just My Luck (2006),1,3.0
Just One of the Guys (1985),4,2.75
Just Visiting (2001),1,2.0
Justice League (2017),6,2.5
Justice League: Crisis on Two Earths (2010),2,3.25
Justice League: Doom (2012) ,1,5.0
Justice League: The New Frontier (2008) ,2,2.75
Justin and the Knights of Valour (2013),1,2.0
Juwanna Mann (2002),2,1.5
K-19: The Widowmaker (2002),6,3.5
K-9 (1989),1,2.0
K-PAX (2001),33,3.484848484848485
Kagemusha (1980),4,4.125
Kalifornia (1993),19,3.1578947368421053
Kama Sutra: A Tale of Love (1996),1,4.0
Kandahar (Safar e Ghandehar) (2001),2,3.5
Kangaroo Jack (2003),2,1.75
Kansas City (1996),3,3.6666666666666665
Karate Bullfighter (1975),1,3.0
"Karate Kid, Part II, The (1986)",29,2.7758620689655173
"Karate Kid, Part III, The (1989)",14,1.75
"Karate Kid, The (1984)",38,3.5657894736842106
"Karate Kid, The (2010)",8,2.5
Karlson Returns (1970),1,5.0
Kaspar Hauser (1993),1,4.0
Kate & Leopold (2001),17,3.2058823529411766
Kazaam (1996),12,2.25
Keanu (2016),2,2.5
Keep the River on Your Right: A Modern Cannibal Tale (2000),1,3.5
Keeping Up with the Joneses (2016),2,3.75
Keeping the Faith (2000),21,3.4523809523809526
Kelly's Heroes (1970),15,4.133333333333334
Ken Park (2002),1,4.5
Kenny & Company (1976),1,3.0
"Kentucky Fried Movie, The (1977)",3,3.5
Kevin Hart: I'm a Grown Little Man (2009),1,4.5
Kevin Hart: Laugh at My Pain (2011),1,3.5
Kevin Smith: Too Fat For 40 (2010),1,4.5
Key Largo (1948),10,4.2
"Keys to the House, The (Chiavi di casa, Le) (2004)",1,3.0
Kick-Ass (2010),43,3.6511627906976742
Kick-Ass 2 (2013),11,3.4545454545454546
Kickboxer (1989),1,2.5
Kickboxer 2: The Road Back (1991),2,3.5
Kickin It Old Skool (2007),1,2.0
Kicking & Screaming (2005),7,2.642857142857143
Kicking Off (2016),1,1.5
Kicking and Screaming (1995),7,3.2142857142857144
"Kid Stays in the Picture, The (2002)",3,3.8333333333333335
"Kid in King Arthur's Court, A (1995)",10,2.6
Kid's Story (2003),1,3.0
"Kid, The (1921)",5,4.1
"Kid, The (2000)",11,2.590909090909091
Kidnapping Mr. Heineken (2015),1,2.0
"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",1,4.5
Kids (1995),20,3.975
"Kids Are All Right, The (2010)",6,2.9166666666666665
Kids in the Hall: Brain Candy (1996),12,3.2916666666666665
Kika (1993),3,2.0
Kiki's Delivery Service (Majo no takkyûbin) (1989),17,4.0588235294117645
Kikujiro (Kikujirô no natsu) (1999),3,3.6666666666666665
Kill Bill: Vol. 1 (2003),131,3.9618320610687023
Kill Bill: Vol. 2 (2004),110,3.868181818181818
Kill Command (2016),2,2.5
Kill List (2011),1,4.5
Kill Me Three Times (2014),1,3.0
Kill the Irishman (2011),2,4.0
Kill the Messenger (2014),1,3.0
Kill! (Kiru) (1968),1,3.0
Killer Elite (2011),3,2.8333333333333335
Killer Joe (2011),1,4.5
Killer Klowns from Outer Space (1988),3,2.0
Killer Movie (2008),1,4.5
"Killer Shrews, The (1959)",1,0.5
Killer's Kiss (1955),1,3.0
"Killer, The (Die xue shuang xiong) (1989)",11,4.0
Killers (2010),2,2.25
"Killers, The (1946)",1,4.0
"Killing Fields, The (1984)",28,4.017857142857143
Killing Me Softly (2002),1,4.0
Killing Them Softly (2012),4,3.125
Killing Zoe (1994),8,3.625
"Killing, The (1956)",9,4.055555555555555
Killshot (2008),1,2.5
Kin-Dza-Dza! (1986),2,3.75
Kind Hearts and Coronets (1949),3,3.3333333333333335
Kindergarten Cop (1990),17,2.8823529411764706
Kindergarten Cop 2 (2016),1,1.5
"Kindred, The (1986)",1,1.0
King Arthur (2004),13,2.9615384615384617
King Kong (1933),25,3.64
King Kong (1976),14,2.7142857142857144
King Kong (2005),40,3.4
King Kong Lives (1986),1,2.0
King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),2,2.5
King Ralph (1991),1,1.5
King Solomon's Mines (1937),1,2.5
King Solomon's Mines (1950),1,3.0
King Solomon's Mines (1985),1,2.5
"King and I, The (1956)",12,4.166666666666667
"King and I, The (1999)",1,3.0
"King in New York, A (1957)",1,4.0
King of California (2007),1,3.0
King of Comedy (Hei kek ji wong) (1999),1,4.0
"King of Comedy, The (1983)",7,4.071428571428571
King of Hearts (1966),1,5.0
King of Kings (1961),1,3.0
"King of Kong, The (2007)",12,3.9166666666666665
"King of Masks, The (Bian Lian) (1996)",1,4.0
King of New York (1990),5,3.9
King's Ransom (2005),1,2.5
"King's Speech, The (2010)",58,4.043103448275862
Kingdom of Heaven (2005),17,3.5
"Kingdom, The (2007)",8,3.8125
Kingpin (1996),42,3.369047619047619
"Kings of Summer, The (2013)",2,3.5
Kingsglaive: Final Fantasy XV (2016),1,3.5
Kingsman: The Golden Circle (2017),8,3.0625
Kingsman: The Secret Service (2015),36,3.986111111111111
Kinky Boots (2005),4,3.75
Kinsey (2004),8,3.125
Kirikou and the Sorceress (Kirikou et la sorcière) (1998),2,4.0
Kiss Kiss Bang Bang (2005),35,4.071428571428571
Kiss Me Deadly (1955),2,4.0
Kiss Me Goodbye (1982),1,3.5
Kiss Me Kate (1953),1,3.5
"Kiss Me, Guido (1997)",2,3.0
"Kiss Me, Stupid (1964)",1,3.5
Kiss me Kismet (2006),1,2.5
Kiss of Death (1995),5,3.2
Kiss of the Dragon (2001),9,3.7777777777777777
Kiss of the Spider Woman (1985),4,3.875
Kiss the Girls (1997),13,3.1153846153846154
Kissed (1996),2,2.5
Kissing Jessica Stein (2001),4,3.375
Kit Kittredge: An American Girl (2008),2,3.0
Kitchen Stories (Salmer fra kjøkkenet) (2003),3,3.6666666666666665
Kite (2014),1,1.5
"Kite Runner, The (2007)",3,3.3333333333333335
Kizumonogatari II: Passionate Blood (2016),1,4.0
Kizumonogatari III: Cold Blood (2017),1,4.5
Kizumonogatari Part 1: Tekketsu (2016),1,4.0
Klute (1971),6,4.083333333333333
Knife in the Water (Nóz w wodzie) (1962),2,3.75
Knight and Day (2010),6,3.4166666666666665
"Knight's Tale, A (2001)",41,3.341463414634146
Knights of Badassdom (2013),2,2.25
Knock Knock (2015),1,1.5
Knock Off (1998),1,5.0
Knockaround Guys (2002),5,2.5
Knocked Up (2007),52,3.6538461538461537
Knockin' on Heaven's Door (1997),4,4.25
"Knot, The (2012)",1,1.5
Knowing (2009),9,2.8333333333333335
Kolya (Kolja) (1996),7,4.428571428571429
Kong: Skull Island (2017),4,3.125
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),11,3.8636363636363638
Krabat (2008),1,2.0
Kramer vs. Kramer (1979),14,3.892857142857143
Krampus (2015),1,3.5
"Krays, The (1990)",1,3.5
Krippendorf's Tribe (1998),7,2.5714285714285716
Krull (1983),5,2.9
Kubo and the Two Strings (2016),6,4.0
Kuffs (1992),2,2.5
Kull the Conqueror (1997),3,2.3333333333333335
Kundun (1997),4,3.25
Kung Fu Hustle (Gong fu) (2004),19,3.5789473684210527
Kung Fu Panda (2008),54,3.4444444444444446
Kung Fu Panda 2 (2011),17,3.323529411764706
Kung Fu Panda 3 (2016),8,3.375
Kung Fu Panda: Secrets of the Furious Five (2008),4,2.875
Kung Fu Panda: Secrets of the Masters (2011),1,5.0
Kung Fury (2015),7,3.7142857142857144
Kung Pow: Enter the Fist (2002),9,3.2222222222222223
Kurt & Courtney (1998),3,4.0
Kurt Cobain: Montage of Heck (2015),1,3.0
Kwaidan (Kaidan) (1964),2,2.5
L.A. Confidential (1997),97,4.061855670103093
L.A. Slasher (2015),1,5.0
L.A. Story (1991),24,3.4791666666666665
L.I.E. (2001),3,4.333333333333333
LBJ (2017),1,4.0
LEGO Batman: The Movie - DC Heroes Unite (2013),1,3.0
LEGO DC Super Hero Girls: Brain Drain (2017),1,3.5
LOL (2012),1,3.5
La Belle Verte (1996),1,4.5
La Cérémonie (1995),2,4.5
La La Land (2016),9,3.388888888888889
La cravate (1957),1,3.0
La vérité si je mens ! (1997),1,3.5
Labyrinth (1986),42,3.8214285714285716
Ladder 49 (2004),6,3.6666666666666665
"Ladies Man, The (2000)",6,1.5833333333333333
Lady Bird (2017),3,3.3333333333333335
"Lady Eve, The (1941)",8,4.0
Lady Jane (1986),1,5.0
"Lady Vanishes, The (1938)",6,3.9166666666666665
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),5,4.0
"Lady and the Duke, The (Anglaise et le duc, L') (2001)",1,4.0
Lady and the Tramp (1955),55,3.4
"Lady from Shanghai, The (1947)",1,3.5
Lady in White (a.k.a. The Mystery of the Lady in White) (1988),2,1.75
Lady in the Water (2006),9,2.8333333333333335
Ladybird Ladybird (1994),1,4.0
Ladybugs (1992),3,3.0
Ladyhawke (1985),18,3.3333333333333335
"Ladykillers, The (1955)",1,3.5
"Ladykillers, The (2004)",14,2.5714285714285716
Lagaan: Once Upon a Time in India (2001),3,4.166666666666667
Laggies (2014),1,5.0
"Lake House, The (2006)",10,3.1
Lake Placid (1999),12,2.6666666666666665
Lakeview Terrace (2008),2,3.0
Lamerica (1994),2,5.0
Lammbock (2001),1,4.5
Land Before Time III: The Time of the Great Giving (1995),3,2.1666666666666665
"Land Before Time, The (1988)",9,3.3333333333333335
"Land That Time Forgot, The (1975)",2,1.5
Land and Freedom (Tierra y libertad) (1995),1,4.0
Land of Plenty (Angst and Alienation in America) (2004),1,3.5
Land of the Dead (2005),4,3.125
Land of the Lost (2009),7,3.2142857142857144
"Langoliers, The (1995)",1,3.0
Lantana (2001),6,3.8333333333333335
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),24,4.0625
Lara Croft Tomb Raider: The Cradle of Life (2003),17,2.6470588235294117
Lara Croft: Tomb Raider (2001),40,2.9
Larger Than Life (1996),5,2.8
Larry Crowne (2011),2,2.75
Larry David: Curb Your Enthusiasm (1999),1,5.0
Lars and the Real Girl (2007),8,3.5625
Lassie (1994),2,3.0
Last Action Hero (1993),53,2.9339622641509435
"Last Airbender, The (2010)",6,1.9166666666666667
"Last Boy Scout, The (1991)",8,3.5
"Last Castle, The (2001)",8,2.8125
Last Dance (1996),1,3.0
Last Days (2005),2,3.0
"Last Days of Disco, The (1998)",3,4.5
"Last Days, The (1998)",2,4.0
"Last Detail, The (1973)",8,4.25
"Last Dragon, The (1985)",3,2.6666666666666665
"Last Emperor, The (1987)",26,3.6923076923076925
Last Exit to Brooklyn (1989),1,4.0
"Last Exorcism, The (2010)",1,4.0
Last Holiday (1950),1,4.0
Last Holiday (2006),3,3.5
"Last House on the Left, The (1972)",2,3.25
Last Hurrah for Chivalry (Hao xia) (1979),1,5.0
"Last King of Scotland, The (2006)",20,3.975
"Last Kiss, The (2006)",3,3.8333333333333335
"Last Kiss, The (Ultimo bacio, L') (2001)",1,4.0
"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",1,4.0
Last Knights (2015),3,3.0
"Last Legion, The (2007)",1,3.0
Last Life in the Universe (Ruang rak noi nid mahasan) (2003),3,4.166666666666667
Last Man Standing (1996),13,2.5
"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",1,3.0
"Last Metro, The (Dernier métro, Le) (1980)",1,4.0
"Last Mimzy, The (2007)",2,3.0
Last Night (1998),1,4.0
Last Orders (2001),1,3.0
"Last Picture Show, The (1971)",8,4.5
"Last Samurai, The (2003)",62,3.903225806451613
"Last Seduction, The (1994)",2,3.25
Last Shift (2014),1,4.0
"Last Song, The (2010)",1,3.5
"Last Stand, The (2013)",2,3.25
"Last Starfighter, The (1984)",7,3.5714285714285716
"Last Supper, The (1995)",6,3.3333333333333335
Last Tango in Paris (Ultimo tango a Parigi) (1972),5,4.5
"Last Temptation of Christ, The (1988)",8,3.6875
Last Train Home (2009),1,3.0
"Last Unicorn, The (1982)",4,3.375
Last Vegas (2013),2,2.0
"Last Waltz, The (1978)",1,4.5
"Last Wave, The (1977)",1,3.0
"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",1,3.0
"Last Winter, The (2006)",1,4.0
Last Year's Snow Was Falling (1983),1,5.0
Last of the Dogmen (1995),1,2.5
"Last of the Mohicans, The (1992)",39,3.8333333333333335
Late Marriage (Hatuna Meuheret) (2001),1,3.5
Late Night Shopping (2001),1,4.5
Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004),1,2.0
"Late Shift, The (1996)",1,2.5
Latter Days (2003),1,3.5
Laura (1944),6,4.333333333333333
Laurel Canyon (2002),3,3.0
"Lavender Hill Mob, The (1951)",2,4.5
Law Abiding Citizen (2009),8,3.0625
"Law of Desire (Ley del deseo, La) (1987)",1,4.0
Lawless (2012),4,3.625
Lawnmower Man 2: Beyond Cyberspace (1996),9,2.5
"Lawnmower Man, The (1992)",24,2.7708333333333335
Lawrence of Arabia (1962),45,4.3
Laws of Attraction (2004),4,2.75
Layer Cake (2004),19,3.8157894736842106
Le Maître d'école (1981),1,4.0
"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",32,2.625
"League of Ordinary Gentlemen, A (2004)",1,4.0
"League of Their Own, A (1992)",45,3.466666666666667
Lean on Me (1989),6,3.5
Leap Year (2010),5,2.4
Leap of Faith (1992),3,2.3333333333333335
Leatherheads (2008),4,2.375
Leave It to Beaver (1997),4,1.75
Leaves of Grass (2009),3,3.1666666666666665
Leaving Las Vegas (1995),76,3.625
"Ledge, The (2011)",1,2.5
Lee Daniels' The Butler (2013),1,1.5
Left Behind: The Movie (2000),2,4.25
Legal Eagles (1986),4,2.625
Legally Blonde (2001),64,3.15625
"Legally Blonde 2: Red, White & Blonde (2003)",11,2.409090909090909
Legend (1985),13,3.076923076923077
Legend (2015),2,3.5
Legend No. 17 (2013),1,4.5
"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",3,3.6666666666666665
"Legend of Bagger Vance, The (2000)",15,3.066666666666667
"Legend of Drunken Master, The (Jui kuen II) (1994)",16,4.125
"Legend of Hell House, The (1973)",1,1.0
"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",1,3.0
"Legend of Sleepy Hollow, The (1949)",1,2.0
"Legend of Sleepy Hollow, The (1980)",1,1.5
"Legend of Zorro, The (2005)",5,2.9
Legend of the Guardians: The Owls of Ga'Hoole (2010),2,4.0
"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",2,3.5
Legends of the Fall (1994),68,3.3970588235294117
Legion (2010),3,2.8333333333333335
Legionnaire (1998),1,0.5
Lemonade (2016),1,4.5
Lemony Snicket's A Series of Unfortunate Events (2004),25,3.16
Leningrad Cowboys Go America (1989),1,4.0
Lenny (1974),2,3.75
Leonard Part 6 (1987),2,0.75
"Leopard, The (Gattopardo, Il) (1963)",2,4.25
Leprechaun (1993),5,2.3
Leprechaun 2 (1994),1,2.5
Leprechaun 3 (1995),1,2.0
Leprechaun 4: In Space (1997),1,0.5
Less Than Zero (1987),4,3.5
Lesson Faust (1994),2,5.0
Let It Be Me (1995),1,2.5
Let It Ride (1989),2,3.5
Let It Snow (1999),1,4.5
Let Me In (2010),7,3.857142857142857
Let the Bullets Fly (2010),1,3.0
Let the Right One In (Låt den rätte komma in) (2008),17,3.911764705882353
Let's Be Cops (2014),5,3.1
Let's Get Harry (1986),1,2.0
Let's Go to Prison (2006),3,1.3333333333333333
Lethal Weapon (1987),75,3.6733333333333333
Lethal Weapon 2 (1989),47,3.1808510638297873
Lethal Weapon 3 (1992),46,2.9347826086956523
Lethal Weapon 4 (1998),33,2.8484848484848486
"Letter to Three Wives, A (1949)",1,4.0
"Letter, The (1940)",1,4.0
Letters from Iwo Jima (2006),17,3.7058823529411766
Letters to Juliet (2010),3,2.8333333333333335
Leviathan (2014),1,2.0
Levity (2003),1,4.0
"Liability, The (2012)",1,3.0
Liam (2000),2,2.0
Liar Liar (1997),74,3.0337837837837838
"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",1,2.5
Libeled Lady (1936),1,3.5
Liberal Arts (2012),1,3.0
"Libertine, The (2004)",1,3.5
Liberty Heights (1999),2,4.0
"Librarian, The: The Curse of the Judas Chalice (2008)",2,3.75
"Librarian: Quest for the Spear, The (2004)",2,3.75
"Librarian: Return to King Solomon's Mines, The (2006)",2,3.5
Libre et assoupi (2014),1,3.0
Licence to Kill (1989),20,3.325
License to Drive (1988),3,2.3333333333333335
License to Wed (2007),3,2.3333333333333335
Life (1999),4,3.25
Life After Beth (2014),1,3.5
"Life Aquatic with Steve Zissou, The (2004)",37,3.4864864864864864
Life Eternal (2015),1,2.5
Life Is Beautiful (La Vita è bella) (1997),88,4.1477272727272725
Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),1,4.0
"Life Less Ordinary, A (1997)",8,3.0625
Life Partners (2014),1,3.0
Life Stinks (1991),2,1.5
"Life and Death of Peter Sellers, The (2004)",1,3.0
Life and Debt (2001),1,4.0
Life as We Know It (2010),6,3.0
Life as a House (2001),9,3.888888888888889
"Life of David Gale, The (2003)",8,3.8125
"Life of Emile Zola, The (1937)",1,3.0
Life of Pi (2012),31,3.629032258064516
Life or Something Like It (2002),2,2.75
Life with Father (1947),1,3.5
Life with Mikey (1993),3,3.0
Life-Size (2000),1,4.0
Lifeboat (1944),7,4.357142857142857
Lifeforce (1985),5,2.5
"Lifeguard, The (2013)",2,3.5
Lifted (2006),1,4.0
Light Years (Gandahar) (1988),1,5.0
Lightning Jack (1994),4,2.5
Lightning in a Bottle (2004),1,4.0
Lights Out (2016),2,3.0
Lights in the Dusk (Laitakaupungin valot) (2006),1,3.5
Like Crazy (2011),2,2.5
